Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","661","Cocoa, beans","1996","1996","7021","Annual value","USD","1065.6","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","1996","1996","7021","Annual value","USD","932.2","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","667","Tea","1996","1996","7021","Annual value","USD","777","*","Unofficial figure"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","661","Cocoa, beans","1997","1997","7021","Annual value","USD","1334","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","1997","1997","7021","Annual value","USD","1250.5","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","667","Tea","1997","1997","7021","Annual value","USD","725.4","*","Unofficial figure"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","661","Cocoa, beans","1998","1998","7021","Annual value","USD","1377","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","1998","1998","7021","Annual value","USD","1084","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","667","Tea","1998","1998","7021","Annual value","USD","124.9","*","Unofficial figure"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","661","Cocoa, beans","1999","1999","7021","Annual value","USD","983.5","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","1999","1999","7021","Annual value","USD","725","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","667","Tea","1999","1999","7021","Annual value","USD","71.1","*","Unofficial figure"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2000","2000","7021","Annual value","USD","757.6","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2000","2000","7021","Annual value","USD","676.7","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","667","Tea","2000","2000","7021","Annual value","USD","87.5","*","Unofficial figure"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2001","2001","7021","Annual value","USD","980.2","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2001","2001","7021","Annual value","USD","382.6","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","667","Tea","2001","2001","7021","Annual value","USD","75.3","*","Unofficial figure"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2002","2002","7021","Annual value","USD","309.9","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2003","2003","7021","Annual value","USD","430.5","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2004","2004","7021","Annual value","USD","509.7","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2005","2005","7021","Annual value","USD","760.3","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2006","2006","7021","Annual value","USD","806","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2007","2007","7021","Annual value","USD","1924.6","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2007","2007","7021","Annual value","USD","1181.7","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2008","2008","7021","Annual value","USD","385.2","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2008","2008","7021","Annual value","USD","1562.8","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2009","2009","7021","Annual value","USD","427.8","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2009","2009","7021","Annual value","USD","1903.5","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2010","2010","7021","Annual value","USD","480.2","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2010","2010","7021","Annual value","USD","2472.3","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2011","2011","7021","Annual value","USD","2980.3","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2011","2011","7021","Annual value","USD","4019.7","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2012","2012","7021","Annual value","USD","2429.5","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2012","2012","7021","Annual value","USD","3031.9","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2013","2013","7021","Annual value","USD","2207","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2013","2013","7021","Annual value","USD","2326.7","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2014","2014","7021","Annual value","USD","1626.1","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2014","2014","7021","Annual value","USD","2776.2","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2015","2015","7021","Annual value","USD","1430.2","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2015","2015","7021","Annual value","USD","2122.8","","Official data"
"PP","Producer Prices","21","Brazil","5532","Producer Price (USD/tonne)","656","Coffee, green","2016","2016","7021","Annual value","USD","2234.1","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1995","1995","7021","Annual value","SLC","5900","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1996","1996","7021","Annual value","SLC","5370","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1997","1997","7021","Annual value","SLC","5280","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1998","1998","7021","Annual value","SLC","5520","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1999","1999","7021","Annual value","SLC","5000","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2000","2000","7021","Annual value","SLC","4730","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2001","2001","7021","Annual value","SLC","4080","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2002","2002","7021","Annual value","SLC","4200","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2003","2003","7021","Annual value","SLC","3860","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2004","2004","7021","Annual value","SLC","3940","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2005","2005","7021","Annual value","SLC","3530","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2006","2006","7021","Annual value","SLC","3820","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2015","2015","7021","Annual value","SLC","4830","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","SLC","4340","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2017","2017","7021","Annual value","SLC","4249","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","SLC","4560","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2019","2019","7021","Annual value","SLC","5306.2","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1995","1995","7021","Annual value","USD","4162.6","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1996","1996","7021","Annual value","USD","3808.5","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1997","1997","7021","Annual value","USD","3556","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1998","1998","7021","Annual value","USD","3298.3","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1999","1999","7021","Annual value","USD","2949.9","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2000","2000","7021","Annual value","USD","2743.6","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2001","2001","7021","Annual value","USD","2277.2","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2002","2002","7021","Annual value","USD","2345.6","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2003","2003","7021","Annual value","USD","2215.6","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2004","2004","7021","Annual value","USD","2331.1","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2005","2005","7021","Annual value","USD","2120.9","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2006","2006","7021","Annual value","USD","2404.2","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2015","2015","7021","Annual value","USD","3513","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","USD","3142","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","7021","Annual value","USD","3077","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","USD","3380.5","","Official data"
"PP","Producer Prices","26","Brunei Darussalam","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2019","2019","7021","Annual value","USD","3889.6","","Official data"
"PP","Producer Prices","29","Burundi","5531","Producer Price (SLC/tonne)","656","Coffee, green","1991","1991","7021","Annual value","SLC","437500","*","Unofficial figure"
"PP","Producer Prices","29","Burundi","5531","Producer Price (SLC/tonne)","667","Tea","1991","1991","7021","Annual value","SLC","26000","","Official data"
"PP","Producer Prices","29","Burundi","5531","Producer Price (SLC/tonne)","656","Coffee, green","1992","1992","7021","Annual value","SLC","437500","*","Unofficial figure"
"PP","Producer Prices","29","Burundi","5531","Producer Price (SLC/tonne)","667","Tea","1992","1992","7021","Annual value","SLC","26000","","Official data"
